Handle,Title,Body (HTML),Vendor,Collection,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Bangladesh,Price / Bangladesh,Compare At Price / Bangladesh,Included / International,Price / International,Compare At Price / International,Status
product-32463d32-249b-464d-19f8-0d771e32bba5,,,,,,,,,Return address + Guest name/address,,100,,5.25 x 7.75,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-32463d32-249b-464d-19f8-0d771e32bba5,,,,,,,,,Return address + Guest name/address,,100,,5 x 7,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,Maya Pocket,"<p><em>Designed by Checkerboard for Stationery Works.</em></p><p>Letterpress Pearl invitation with&nbsp;Silver Foil Ink,&nbsp;Lilac with 1/16"" reveal,&nbsp;Stardream Opal Bottom Layer with 1/8"" reveal.&nbsp;&nbsp;Opal Pocket with Full Color Digital Ink.</p><p>Enclosure cards sized to be staggered in pocket.</p><p>Stardream Opal Square-flap&nbsp;Envelope with&nbsp;Return Address in&nbsp;Silver Digital Ink plus Full Color Digital Ink.</p><p>Choice of optional Envelope Liner Solid Lilac as shown&nbsp;or Digitally printed to match flower design.</p><p>Reply set is Pearl with matching Pearl envelope.</p><p>Details card is Opal matching pocket, and wording can indicate this is a Reception card instead!</p><p>Request change of font or ink color in Special instructions.</p>",Designers Fine Press,Wedding,,,True,Item selection,Envelope liner - Digital,Quantity,75,,,,0,shopify,100,deny,manual,165.0,,True,True,,https://static.wixstatic.com/media/506c6a_8418dd7a4b6e49f1973a4c4f404fce93~mv2.png,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Digital,,50,,,,,,100,deny,manual,110.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Digital,,100,,,,,,100,deny,manual,220.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Digital,,125,,,,,,100,deny,manual,275.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Digital,,150,,,,,,100,deny,manual,330.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Digital,,175,,,,,,100,deny,manual,385.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Digital,,200,,,,,,100,deny,manual,440.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Details card,,50,,,,,,100,deny,manual,155.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Details card,,75,,,,,,100,deny,manual,165.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Details card,,100,,,,,,100,deny,manual,175.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Details card,,125,,,,,,100,deny,manual,205.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Details card,,150,,,,,,100,deny,manual,235.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Details card,,175,,,,,,100,deny,manual,265.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Details card,,200,,,,,,100,deny,manual,295.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Solid color,,50,,,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Solid color,,75,,,,,,100,deny,manual,105.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Solid color,,100,,,,,,100,deny,manual,140.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Solid color,,125,,,,,,100,deny,manual,175.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Solid color,,150,,,,,,100,deny,manual,210.0,,,,,https://static.wixstatic.com/media/506c6a_e9e8bb5725e04b3dbf6ec019ad113551~mv2.jpg,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Solid color,,175,,,,,,100,deny,manual,245.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Envelope liner - Solid color,,200,,,,,,100,deny,manual,280.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Invitation,,50,,,,,,100,deny,manual,1085.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Invitation,,75,,,,,,100,deny,manual,1352.0,,,,,https://static.wixstatic.com/media/506c6a_c12b49077eaf444995ae80a1536d09ca~mv2.jpg,5,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,1615.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Invitation,,125,,,,,,100,deny,manual,1907.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,2200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Invitation,,175,,,,,,100,deny,manual,2492.0,,,,,https://static.wixstatic.com/media/506c6a_9cf00dd9204e4e80bf7cfef936bed143~mv2.png,3,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,2785.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Reply set,,50,,,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Reply set,,75,,,,,,100,deny,manual,240.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Reply set,,100,,,,,,100,deny,manual,255.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Reply set,,125,,,,,,100,deny,manual,300.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Reply set,,150,,,,,,100,deny,manual,345.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Reply set,,175,,,,,,100,deny,manual,390.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Reply set,,200,,,,,,100,deny,manual,435.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Return address,,50,,,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Return address,,75,,,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Return address,,100,,,,,,100,deny,manual,85.0,,,,,https://static.wixstatic.com/media/506c6a_0871f31ad87345b4a064953aaf0114b7~mv2.jpg,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Return address,,125,,,,,,100,deny,manual,97.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Return address,,150,,,,,,100,deny,manual,109.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Return address,,175,,,,,,100,deny,manual,121.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33385485-3fc9-74e5-97af-60c24a4624a1,,,,,,,,,Return address,,200,,,,,,100,deny,manual,133.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,Rachael Sofia,"<p><em>Designed by Kramer Drive</em></p><p>Bat&nbsp;Mitzvah invitation, size 6.75 x 6.75"",&nbsp;print on one side.&nbsp;</p><p>Ink colors shown are Digital Hot Pink, White and Silver.</p><p>Back Printing pattern as shown is available and must be added to cart.&nbsp;</p><p>Colors are changeable. &nbsp;Request color chart to see alternatives. Choose your theme colors!</p><p>Request change of font or ink color in Special instructions.</p>",Kramer Drive,Mitzvah,,,True,Item selection,Reception card,Quantity,50,,,,0,shopify,100,deny,manual,175.0,,True,True,,https://static.wixstatic.com/media/506c6a_59fe0a51e920409c9e87202ae024e2fe~mv2.jpg,1,,False,,,,,,,,,,,,,,,kg,,,True,,,True,,,active
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,60,,,,,,100,deny,manual,210.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,70,,,,,,100,deny,manual,245.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,80,,,,,,100,deny,manual,280.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,90,,,,,,100,deny,manual,315.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,100,,,,,,100,deny,manual,325.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,110,,,,,,100,deny,manual,357.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,120,,,,,,100,deny,manual,390.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,130,,,,,,100,deny,manual,422.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,140,,,,,,100,deny,manual,455.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,150,,,,,,100,deny,manual,487.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,160,,,,,,100,deny,manual,520.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,170,,,,,,100,deny,manual,552.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,180,,,,,,100,deny,manual,585.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,190,,,,,,100,deny,manual,617.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reception card,,200,,,,,,100,deny,manual,650.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,50,,,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,60,,,,,,100,deny,manual,120.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,70,,,,,,100,deny,manual,140.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,80,,,,,,100,deny,manual,160.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,90,,,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,100,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,110,,,,,,100,deny,manual,220.0,,,,,https://static.wixstatic.com/media/506c6a_315adce5f62d42238bb35eff144d97f7~mv2.jpg,2,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,120,,,,,,100,deny,manual,240.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,130,,,,,,100,deny,manual,260.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,140,,,,,,100,deny,manual,280.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,150,,,,,,100,deny,manual,300.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,160,,,,,,100,deny,manual,320.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,170,,,,,,100,deny,manual,340.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,180,,,,,,100,deny,manual,360.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,190,,,,,,100,deny,manual,380.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Digital,,200,,,,,,100,deny,manual,400.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,50,,,,,,100,deny,manual,62.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,60,,,,,,100,deny,manual,75.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,70,,,,,,100,deny,manual,87.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,80,,,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,90,,,,,,100,deny,manual,112.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,100,,,,,,100,deny,manual,125.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,110,,,,,,100,deny,manual,137.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,120,,,,,,100,deny,manual,150.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,130,,,,,,100,deny,manual,162.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,140,,,,,,100,deny,manual,175.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,150,,,,,,100,deny,manual,187.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,160,,,,,,100,deny,manual,200.0,,,,,https://static.wixstatic.com/media/506c6a_6e0e4056a720435690773c92f6aefee3~mv2.jpg,4,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,170,,,,,,100,deny,manual,212.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,180,,,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,190,,,,,,100,deny,manual,237.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Envelope liner - Solid color,,200,,,,,,100,deny,manual,250.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,50,,,,,,100,deny,manual,287.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,60,,,,,,100,deny,manual,345.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,70,,,,,,100,deny,manual,402.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,80,,,,,,100,deny,manual,460.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,90,,,,,,100,deny,manual,517.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,100,,,,,,100,deny,manual,525.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,110,,,,,,100,deny,manual,577.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,120,,,,,,100,deny,manual,630.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,130,,,,,,100,deny,manual,682.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,140,,,,,,100,deny,manual,735.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,150,,,,,,100,deny,manual,787.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,160,,,,,,100,deny,manual,840.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,170,,,,,,100,deny,manual,892.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,180,,,,,,100,deny,manual,945.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,190,,,,,,100,deny,manual,997.5,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Invitation,,200,,,,,,100,deny,manual,1050.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,50,,,,,,100,deny,manual,50.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,60,,,,,,100,deny,manual,60.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,70,,,,,,100,deny,manual,70.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,80,,,,,,100,deny,manual,80.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,90,,,,,,100,deny,manual,90.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,100,,,,,,100,deny,manual,100.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,110,,,,,,100,deny,manual,110.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,120,,,,,,100,deny,manual,120.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,130,,,,,,100,deny,manual,130.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,140,,,,,,100,deny,manual,140.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,150,,,,,,100,deny,manual,150.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,160,,,,,,100,deny,manual,160.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,170,,,,,,100,deny,manual,170.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,180,,,,,,100,deny,manual,180.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,190,,,,,,100,deny,manual,190.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Printing on Back,,200,,,,,,100,deny,manual,200.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reply set,,50,,,,,,100,deny,manual,225.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reply set,,60,,,,,,100,deny,manual,270.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
product-33b778a2-ebf6-0bdf-33a2-99a090e16727,,,,,,,,,Reply set,,70,,,,,,100,deny,manual,315.0,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
